State,Year,Month
Alabama,2015,December
Alabama,2015,December
Alabama,2015,December
Alabama,2015,December
Alabama,2015,December
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,February
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,January
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,July
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,June
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,March
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,May
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,November
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,October
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2015,September
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,April
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,August
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,December
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,February
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,January
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,July
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,June
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,March
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,May
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,November
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,October
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2016,September
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,April
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,August
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,December
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,February
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,January
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,July
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,June
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,March
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,May
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,November
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,October
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2017,September
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,April
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,August
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,December
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,February
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,January
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,July
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,June
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,March
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,May
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,November
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,October
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2018,September
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,April
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,August
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,December
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,February
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,January
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,July
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,June
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,March
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,May
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,November
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,October
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2019,September
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,April
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,August
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,December
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,February
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,January
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,July
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,June
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,March
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
Alabama,2020,May
